order_id,has_review,is_dissatisfied,delivery_delay,delivery_deviation_abs,order_value,product_count,avg_price_per_item,prior_orders,is_repeat_customer,purchase_month,purchase_dow,y_pred_proba,risk_flag
aca44cb492f80075220916b0a4486b10,1,0,1,1,199.96,1,199.96,0,0,8,2,0.5142299015729239,0
b2d0debc1f9d4d6effd6bc476b949083,1,0,-7,7,111.69,1,111.69,0,0,4,0,0.41215240502584444,0
34dcbc5c082a2153b21955ef457e8c04,1,0,-11,11,42.8,1,42.8,0,0,7,3,0.38899436157670414,0
270cd1874ca5310906e251407490d66c,1,0,-9,9,32.69,1,32.69,0,0,3,4,0.4192465507579128,0
110d9355d6338eab0a65a0cacdde5434,1,0,-8,8,566.4,1,566.4,0,0,7,1,0.4219360665597946,0
b29e21660ec21d241b0b2fdb161bf7d8,1,0,-15,15,86.64,1,86.64,0,0,7,1,0.3621206906149418,0
99413574b19fb9d3b4230abbc5dff970,1,0,-17,17,171.0,1,171.0,0,0,3,1,0.37131531103612986,0
72378705715d65c4c66b78effc08aae8,1,0,-16,16,173.88,1,173.88,0,0,3,3,0.38512527579165606,0
30e476c243252bdf160c2490607bc3f0,1,0,-11,11,37.17,1,37.17,0,0,7,2,0.3844150832368077,0
99bcaf97ce53d503eb254ac49786bb13,1,0,-7,7,87.41999999999999,1,87.41999999999999,0,0,8,1,0.3994302286845379,0
bc089a713e2c97ed61557065adbf9cf2,1,0,-21,21,190.37,1,190.37,0,0,12,5,0.33499711838150587,0
0eef7e4ed65516867584806c217bd0f4,1,0,-9,9,229.24,1,229.24,0,0,7,5,0.4174409523517191,0
d1ac8d5603f587877a5873ac2bbf9c70,1,0,-7,7,182.29,1,182.29,0,0,1,4,0.44558725199586624,0
a109b4732228abd28233fc31ca544cac,1,0,-7,7,133.92000000000002,1,133.92000000000002,0,0,8,5,0.4192918976656275,0
9bc5cf55f8c2f895c92856ca5a179139,1,0,-18,18,92.3,1,92.3,0,0,7,3,0.3556717907628472,0
88503051b9833f27c9492939bcfe2a6a,1,0,-24,24,201.29,1,201.29,0,0,7,0,0.31923970930103734,0
b2f3bd57a44d7e2fb0fa3eeb5072cc90,1,0,-13,13,166.5,1,166.5,0,0,12,0,0.35281721324119586,0
278d8871aa19200fc6947eaaeaba473f,1,0,-22,22,77.66,1,77.66,0,0,5,1,0.3345066618213934,0
726dc9c6c71556f7c7ff01eb24278bd9,1,0,-18,18,58.0,1,58.0,0,0,12,5,0.3435856833869981,0
8428e578bb1cf839ae26a6b7615502b9,1,0,-12,12,40.4,1,40.4,0,0,11,0,0.3556585546019469,0
242e24b7eaa9f48cde9d679f8591124d,1,0,-14,14,236.66,1,236.66,0,0,4,2,0.3903287880204896,0
1dd7e8d1a469f3ce26f8c5c93ce9e636,1,1,16,16,43.95,1,43.95,0,0,5,2,0.984244509529252,1
919dfcc9cd85179b6da8c06b39a29996,1,0,-6,6,49.8,1,49.8,0,0,8,1,0.4028189785198252,0
f75af398a39ffa0d9488c740a4b259cb,1,1,-12,12,214.59,3,71.52999999999999,0,0,2,3,0.7594324440116307,1
6092d8164237b3c7eea663e17e709b21,1,0,-3,3,173.82,1,173.82,0,0,2,4,0.46271643938837576,0
1a95c6f54a52a5b725f80bdbeac6cfda,1,0,0,0,94.44,1,94.44,0,0,3,2,0.46182320723212544,0
b3b5d713fc857811f634897062f23bea,1,0,-13,13,45.01,1,45.01,0,0,10,0,0.3546504666415161,0
34ac92bbb6413e7f6efd32aa6a30fe37,1,0,-18,18,195.13,1,195.13,0,0,5,1,0.35975629061603936,0
dd7bd4b50d554cf0c41fb4c0cfccdedc,1,0,-14,14,51.56,1,51.56,0,0,6,4,0.3821099481102258,0
6a561b1f3b2ed85c05e55494271c7061,1,0,-7,7,82.73,1,82.73,0,0,5,1,0.41111635447086464,0
47afd7b910ff2244e70dcaa59937755e,1,0,-9,9,136.6,1,136.6,0,0,2,5,0.43293325794607324,0
084e6aea84bfcc0627bf4da8d657938e,1,0,-21,21,180.18,1,180.18,0,0,1,4,0.3717781342057549,0
0e4ac54a7cda0d985d64f8cba6f963ba,1,0,-30,30,206.44,1,206.44,0,0,2,6,0.33272872967163386,0
3e9c4deedb763bd5083a91afbc7c7257,1,0,-19,19,152.5,1,152.5,0,0,4,5,0.373340071410284,0
53d9e9ca11320965aa55056b5439a1c5,1,1,3,3,88.89999999999999,1,88.89999999999999,0,0,3,1,0.6547019479536909,1
0c6a2732270e3f0f66bd73dbde93b59e,1,0,-6,6,21.38,1,21.38,1,1,8,2,0.3738853955197452,0
20e8b3dbc61b2396969ef5c3d02773d3,1,0,-15,15,69.16,1,69.16,0,0,6,4,0.37781803334658576,0
25be4c1614c609d9063279e155d7492b,1,0,21,21,172.73000000000002,1,172.73000000000002,0,0,3,4,0.9962559922296431,1
c274216562a0ca3b0f14b7b46b8f7f4e,1,0,-21,21,148.22,1,148.22,0,0,12,3,0.32505650910470973,0
aabde6ea676d05113f63f0de161b761f,1,0,-14,14,38.01,1,38.01,0,0,2,5,0.401480985473617,0
7a72862f08ad9a6b9debda8e2a65d762,1,0,-20,20,59.74,1,59.74,0,0,3,4,0.3634402699356245,0
58b67b63bcec8f5f157c17d15b724b89,1,0,-12,12,219.43,1,219.43,0,0,8,2,0.38420480244765753,0
d261f742e37c276d530490e42afd81ba,1,0,-12,12,149.07,1,149.07,0,0,7,3,0.38899208248369277,0
198b900399661ad01ee9e47c4c0cc7d3,1,0,-16,16,74.54,1,74.54,0,0,4,3,0.37642913589639315,0
4ba96c2b8351bf685cea0bc222254d6b,1,0,-10,10,429.31,1,429.31,0,0,5,2,0.4168966571441019,0
186ab35ad2c07d4b35781c8bb314cbd9,1,0,-7,7,88.49000000000001,1,88.49000000000001,0,0,8,2,0.4038455056917313,0
7d7a6cf235917cb4b46fdce40d607758,1,0,-20,20,120.4,1,120.4,0,0,5,1,0.34627998681753,0
c37055276c0cc69b996259acf465906b,1,1,1,1,45.0,1,45.0,0,0,2,5,0.5445001501358258,0
426d4272fc71353cab0d91dc2658b066,1,0,-10,10,66.78,1,66.78,0,0,8,6,0.4044852041404557,0
403d459dc8e857df1180efcd8dda7a89,1,0,-19,19,55.69,1,55.69,0,0,6,4,0.3568841831588768,0
31c4a715904421d812d0301cbebaed46,1,0,-10,10,224.77,1,224.77,0,0,7,3,0.40315356196273605,0
201e6171af7d4a477721fde96efcd3a6,1,0,-14,14,103.55,1,103.55,0,0,6,6,0.39326199387797245,0
8a4ec03292d13b2c7652022434a1d3d7,1,0,-10,10,75.25,1,75.25,0,0,3,3,0.4116588561172937,0
834e9097bcd25d276e01695c82562ea7,1,0,-12,12,86.24,1,86.24,0,0,12,6,0.37932535326766903,0
8ea705b6d457f1b50272b5ae5a7a9099,1,0,-11,11,230.11,1,230.11,0,0,6,2,0.3977744973364412,0
3649c428a77ac1530029dbfb706a02ee,1,0,1,1,109.59,1,109.59,0,0,9,0,0.4963973481468812,0
52a36877de4e2af3ed6280b29d6e9ecb,1,0,-15,15,89.96000000000001,1,89.96000000000001,0,0,3,3,0.3862149364352706,0
d87d66c849378ef6a1e7a835e8e291f6,1,0,-17,17,133.11,1,133.11,0,0,10,0,0.33896816386081124,0
071251fe3b3493294536f03737a8a679,1,0,-13,13,55.18,2,27.59,0,0,10,3,0.5466467148723456,0
72cbfe19815431911a3cd015972b7796,1,0,-3,3,36.85,1,36.85,0,0,7,4,0.4353746511909677,0
6524a88ca27a0b23f796705c11087d6d,1,0,-6,6,57.5,1,57.5,0,0,8,5,0.42078744901487347,0
423557ab2406aca36516f1d1b9765ae7,1,0,-18,18,119.8,1,119.8,0,0,2,6,0.3889619380003881,0
4a6f711cc41643b625414ca5f0d0d111,1,0,-26,26,75.53,1,75.53,0,0,5,2,0.3191927115695003,0
e94fb29b3ede8e72edace56b9ba5f8b5,1,0,-11,11,41.38,1,41.38,0,0,6,1,0.3842247146900023,0
1475b48ac68609bab99db5b786eb00e6,1,0,-7,7,138.73,1,138.73,0,0,3,1,0.4219225966826571,0
1cb0438d7946ea7aa92ad2ef1904822e,1,0,-12,12,36.84,1,36.84,0,0,2,6,0.4163629229294112,0
2b950091945098a44e96447b5c4d9e85,1,0,-10,10,36.84,1,36.84,0,0,11,6,0.3911669489301483,0
bd43715721b5a4825d7cc544b97e5b78,1,1,-23,23,58.28,1,58.28,0,0,6,3,0.3331745544093195,0
f5d76afa9187f43bf70b16cea5c97c1a,1,0,22,22,363.96,1,363.96,0,0,3,1,0.997097707214285,1
07fa03f414c1129ccd4a8fb44f441f13,1,0,-20,20,81.89,1,81.89,0,0,1,3,0.3679316369605281,0
a60d97427c94f3cf9e9c338ac3e9aa14,1,0,-7,7,174.41,1,174.41,0,0,3,2,0.42814915904245354,0
db13164f731aed80a46ac81466df051d,1,0,-4,4,47.6,1,47.6,0,0,8,3,0.4220860172950404,0
8608b68211e2b6a120ff2e767285e069,1,0,-26,26,353.41,6,58.90166666666666,0,0,9,0,0.9491586074076035,1
27193efa36420f91e43ee1e1d4416d2f,1,0,-11,11,172.52,1,172.52,0,0,8,1,0.382797227480277,0
bccf051dcbdb40d7aa00e84a00b169e6,1,0,-11,11,121.87,1,121.87,0,0,2,0,0.39954898734445154,0
19cc900610a7e4a2d7691cc93384d224,1,0,-8,8,176.26,1,176.26,0,0,7,5,0.42010682592405063,0
cf5a089353c76e21f2461f8b6d6f883e,1,1,4,4,84.62,1,84.62,0,0,11,4,0.6968140036645228,1
2a3f0a5fbf1d28387b5aea5308d6fd4e,1,0,-36,36,255.6,1,255.6,0,0,2,4,0.2987891118902454,0
e42d675de97fa2ce82d7090d2e1627de,1,0,-18,18,135.29,1,135.29,0,0,10,6,0.35884865513676256,0
5b33e5b23e569f404e6eccbbce3e0aa4,1,0,-3,3,636.74,1,636.74,0,0,7,4,0.46586084097730024,0
11f1347027d269d264f62d3631ef5e42,1,1,20,20,90.5,1,90.5,0,0,12,4,0.9942221061990957,1
8c077233d04d9bca0a5bef45afddf354,1,0,-6,6,57.39,1,57.39,0,0,8,4,0.416364199250026,0
b786414cc7eca4f1a133aa2b3b4cd53a,1,0,0,0,68.65,1,68.65,0,0,9,0,0.42714554245392916,0
330e569ae25de4796afa6bd4edc75876,1,0,-12,12,136.45999999999998,1,136.45999999999998,0,0,9,3,0.3805752421426461,0
957109fd6a6321b74f0d9cf8969aff76,1,0,-5,5,64.55,1,64.55,0,0,7,5,0.430508056874728,0
7488164ec74fb9eeac75aea6e2a35004,1,0,-15,15,61.79,1,61.79,0,0,2,1,0.3801628660612345,0
61e5cd1c042eccdc6df63d57e99b1ae4,1,0,-15,15,47.09,1,47.09,0,0,9,2,0.35683966721659816,0
6b42e6c81cb8d3e2d3dce134a78a3ed6,1,0,-14,14,55.86,1,55.86,0,0,4,6,0.3988049204752862,0
a198fadedc070d85fe672afa298f1a84,1,0,-13,13,136.99,1,136.99,0,0,8,0,0.3666061013415177,0
35e6328c980b8ff743074072b2aa195e,1,0,-12,12,355.02,1,355.02,0,0,6,5,0.4118141051256423,0
85a08640d88815b0ede472adb059d337,1,0,-8,8,22.39,1,22.39,0,0,6,4,0.41202490738445013,0
98e59e5a0098396c95ba134fd92c2a30,1,0,-4,4,164.85000000000002,1,164.85000000000002,0,0,5,0,0.4267444977928299,0
3cb5915708fd5b47246994508f858ffd,1,0,-5,5,620.56,8,77.57,0,0,11,3,0.993458515810179,1
db89bc4049910bb63611187321f35503,1,0,-16,16,220.27,1,220.27,0,0,5,1,0.3710777938788096,0
02645c905eb7d1591a679f9bc3b669fd,1,0,-10,10,20.55,1,20.55,0,0,1,4,0.42135219029691146,0
f9d426c3a20cfd9036440039c5430b7b,1,0,-14,14,95.65,1,95.65,0,0,3,3,0.39168129542106644,0
c9a4b618ad5f1fe5fff967c85d43d110,1,0,-7,7,138.26,2,69.13,0,0,11,4,0.5887874581389498,0
073632ef894dcb45601e326b8d97cd11,1,0,-24,24,157.88,1,157.88,0,0,6,5,0.34097867589233144,0
aa7ec2352031fdede37174861e5b20ad,1,0,-11,11,75.75999999999999,1,75.75999999999999,0,0,7,5,0.3992795230228698,0
fc673f244cbed55f48d925a2f75e42ea,1,0,-15,15,126.45,1,126.45,0,0,7,1,0.3640111236505567,0
aa70246e9f9947e5a9a5e69684afe114,1,0,-11,11,48.17,1,48.17,0,0,8,2,0.3810545395739461,0
8342cb0cdd4fa7bd6ff3a6f7444d1d63,1,0,-7,7,55.22,1,55.22,0,0,3,1,0.41774568363550396,0
92dae1db0e45a5e5b08be2406e81eea3,1,1,-21,21,668.26,1,668.26,0,0,5,2,0.37130812341364045,0
c2b98b5cd6c038d9115970d03ecb1f6c,1,0,-14,14,167.6,1,167.6,0,0,10,1,0.35958515226151655,0
fda36ee6617e0a93f9634040815eaf05,1,0,-4,4,126.19,1,126.19,0,0,6,2,0.4296539407286921,0
2c085be01cf9f459a741b95e7d81860f,1,1,-15,15,52.33,1,52.33,0,0,10,4,0.36164999271676174,0
f5b364f870f2417bb837200eac7677d6,1,0,-15,15,235.3,1,235.3,0,0,4,2,0.3850798871753957,0
f6f4658567da4b739eacf70531b041df,1,0,-13,13,138.53,1,138.53,0,0,1,3,0.40693603032586745,0
ca68062131377687e13cfb41842fbac9,1,0,-12,12,71.45,1,71.45,0,0,7,1,0.37664922248766325,0
8ba38eb02a4a3e3b991c454cff9c9f39,1,1,-24,24,114.23,1,114.23,0,0,5,4,0.3385934827588843,0
034733b9cacb3d55bce1e49c422ae3e7,1,0,-13,13,119.99,1,119.99,0,0,3,6,0.41121067327883176,0
e2bb17a967ab5cdc146e4f06064ba0c7,1,0,-21,21,37.09,1,37.09,0,0,12,6,0.3320356182878994,0
fbe00a3fcc28965ba29bbe674f7672e6,1,0,-9,9,14.13,1,14.13,0,0,8,4,0.39840968919998465,0
6f118f6a730ce35b230974f295f743f9,1,0,-7,7,227.92,1,227.92,0,0,1,5,0.45239617070179,0
6f118f6a730ce35b230974f295f743f9,1,0,-7,7,227.92,1,227.92,1,1,1,5,0.4194183779255402,0
1354bddf21d7082f73e70872571f55ed,1,0,-6,6,39.82,1,39.82,2,1,1,5,0.36565564874482526,0
edb87b920c0d70259a62d95cd4922c87,1,0,-19,19,224.1,1,224.1,0,0,7,4,0.3610489296469772,0
749890e9e1720de87c27367481a3d111,1,0,-21,21,213.47,1,213.47,0,0,7,0,0.3341952231244712,0
4b5e7707371fb7f696930fc47efff1f0,1,0,-20,20,181.55,1,181.55,0,0,10,0,0.32663494459268133,0
05f3fc274d71ebbd552966d716c9039d,1,0,-6,6,167.97,1,167.97,0,0,5,4,0.433997678729494,0
99a4238f13a11d486a5eabe5c8b1a1ab,1,0,-34,34,58.05,1,58.05,0,0,1,0,0.2877985608500491,0
29d86db6d5cb58b37df26cfa3efb17bb,1,0,-9,9,339.31,1,339.31,0,0,7,0,0.400964607798475,0
41479e5eeb4f7ae644e524566a85a66e,1,1,-17,17,362.96,2,181.48,0,0,6,4,0.5815102837670536,0
0232512713ff84ce6ae5c96971894149,1,0,-12,12,171.08,1,171.08,0,0,3,6,0.41905846888241327,0
27320261393ac78cc0a9624a92da02c9,1,0,-3,3,52.68,1,52.68,0,0,6,2,0.43130557490705557,0
226e081eeb9e359389b212a6b26f84dd,1,1,-14,14,165.46,2,82.73,0,0,10,3,0.5541084684383255,0
cef25f5315693af88f725bab86cd3835,1,1,-11,11,197.26,1,197.26,0,0,5,2,0.4001094959001415,0
e39e5c5582fe3b14f62bfdf4f721b40f,1,0,-21,21,144.99,1,144.99,0,0,12,2,0.32094208306680927,0
e3e77a472278ddd0f93e5b1391db15bc,1,0,-20,20,118.44,2,59.220000000000006,0,0,1,3,0.5529209707048182,0
a9d8070e7b21efa5414c183c918eb4d3,1,0,-13,13,39.49,1,39.49,1,1,1,0,0.3576429455803721,0
8dd65fba2478cb614c25783cd1be3449,1,0,-4,4,62.68,1,62.68,0,0,7,5,0.4357741020319083,0
049db9aade07d0056ead438e182f2b52,1,0,-12,12,83.55,1,83.55,0,0,7,0,0.3729778277151015,0
1a5303d4c0d2c69405f74c3c005a5ea4,1,1,-16,16,1031.69,1,1031.69,0,0,1,2,0.4312173527573533,0
2dae77f82d0fb01696161694e6db31bb,1,0,-15,15,33.69,1,33.69,0,0,9,0,0.34792691347721044,0
6ca5c63fb52f32ccf5309fddb636c3a8,1,0,-11,11,44.82,1,44.82,1,1,10,1,0.3382618293531602,0
a97fd57e9692389b794fd4c3a328f68f,1,0,-30,30,118.98,1,118.98,0,0,8,3,0.2958398869256368,0
977f92d98cab7bb13fedbec436375f8d,1,0,-26,26,48.21,1,48.21,0,0,6,2,0.3144108790220436,0
c21b52965ab8bbc3d27579c093386807,1,0,-10,10,521.37,1,521.37,0,0,3,5,0.4429502324025282,0
c34f00bf4a9abf925efebbc3b2484c24,1,1,-4,4,102.0,3,34.0,0,0,2,0,0.7697160571517607,1
d86151346a2ad9a3a4e6cfb4e2a885a1,1,0,-20,20,118.83,1,118.83,0,0,8,5,0.35146765671013125,0
aa7c35fd606f4275e267e859c6a84d0f,1,0,-11,11,26.68,1,26.68,0,0,5,1,0.38741537695594147,0
107f069fdb62a9cbe252b043323e4e32,1,0,5,5,175.13,1,175.13,0,0,5,4,0.7721247994930317,1
e62907b8603f88422352b8499461d59b,1,1,-10,10,201.85,1,201.85,0,0,4,2,0.4095681340872066,0
072a8923b88a4247c16f4c0bca2f3177,1,0,-10,10,37.27,1,37.27,0,0,1,1,0.4089641485751768,0
fe35b95a8b1a9a4368bb624adbf8f727,1,0,-12,12,311.26,2,155.63,0,0,10,1,0.5728217083507213,0
44437f0cd12aae191555f66ce8dc2d5f,1,0,-17,17,122.21,1,122.21,0,0,10,5,0.35907724598013174,0
9c05cf9f770e4c24707995b849ee5212,1,0,-4,4,65.35,1,65.35,0,0,8,4,0.4274118933876446,0
497463bc831a82dc0db5cdbb85c3a33b,1,0,-7,7,353.9,5,70.78,0,0,12,4,0.9336592866633151,1
22613579f7d11cc59c4347526fc3c79e,1,0,-41,41,398.12,1,398.12,0,0,10,1,0.24614310265205724,0
979ace0e958f3017f51d2b3dd92d9c28,1,1,-25,25,460.86,3,153.62,0,0,8,3,0.7119319608263773,1
e1bf27bc4d706e472f48ecb7c933bdbb,1,0,-24,24,75.07,1,75.07,0,0,12,2,0.3037932436960221,0
9bd6d37e37d191076a471a8f72b942b0,1,0,-12,12,37.77,1,37.77,0,0,1,6,0.4204204618920386,0
ad818323f40e1a353eb3a3874d138c51,1,1,-31,31,191.4,1,191.4,0,0,1,1,0.31108136644664136,0
9fcf88bff4cc7f181009e179831e31e5,1,0,-20,20,76.08,1,76.08,0,0,2,2,0.3596394209927373,0
76ae7f8d0104f4808d4a93f4b81661d7,1,0,-14,14,59.85,1,59.85,0,0,2,5,0.40255912921326026,0
8df5cf9e272e804f5330340384db94d6,1,0,-22,22,165.24,1,165.24,0,0,1,4,0.36598136790868985,0
f3ffd9ec327bd9faf3498430d92a86a9,1,0,-21,21,95.9,2,47.95,0,0,5,6,0.5420370842158599,0
8eeda294fab8a5ed70259afb59a10ff8,1,0,-22,22,187.2,2,93.6,0,0,2,1,0.5370421507914107,0
d6bb1f2d6bbaa5c7ed01225a4eab7dc2,1,0,-11,11,114.78,2,57.39,0,0,4,3,0.5885055827616353,0
3c8f1081e21484680c3885d3bb35272c,1,0,-12,12,230.74,1,230.74,0,0,7,3,0.39298544858396783,0
9bdc2095c034062781104665d6e3b9b6,1,0,-14,14,217.54,1,217.54,0,0,1,1,0.39686168845714603,0
0b3d8a1bbaa4e340e25adfd640f70308,1,1,-9,9,190.09,1,190.09,0,0,4,4,0.42310768680325744,0
32934ee250c2eb4a72f61dd37e4f5a81,1,0,-9,9,78.71000000000001,1,78.71000000000001,0,0,6,0,0.39210377463260015,0
903d94edf4270a663309d9371fffa08e,1,0,-12,12,108.77,1,108.77,0,0,11,2,0.3672778068538704,0
4a5ffb8eac522b1d4e4223394967f25e,1,0,1,1,89.36000000000001,1,89.36000000000001,0,0,3,1,0.524602219909268,0
ac5f6eb714ea7a0e9fc48eaa34d3eab8,1,0,-6,6,233.83,1,233.83,0,0,2,5,0.4540223052093325,0
646ae3eab219e3a2d2281f5ade632b74,1,0,-20,20,55.09,1,55.09,0,0,1,4,0.37087819674031736,0
b1055ce3474985fb91548bf69ace69a0,1,0,-24,24,71.14,1,71.14,0,0,1,0,0.3351255299048184,0
6f212d8f8e884c0d442456e3e0ad1e8d,1,0,-9,9,410.42,2,205.21,0,0,4,2,0.6277709177240564,1
19a2042d6f6af92a3c6312d3fd7a70c4,1,0,-17,17,68.64,1,68.64,0,0,4,2,0.36680952323137045,0
001427c0ec99cf8af737bd88e92fd444,1,1,-15,15,83.25,1,83.25,0,0,4,5,0.3905961425192931,0
9816b8ad579de4d7e8940e78f447a610,1,0,-5,5,77.57,1,77.57,0,0,9,3,0.4142612592588278,0
5c084318cff126cf38e30fe940ea2fbe,1,0,-14,14,163.25,1,163.25,0,0,12,0,0.34769696361659913,0
f01040f161c801679c263084377b85e8,1,0,-12,12,67.7,1,67.7,0,0,1,2,0.40431645268371463,0
046bc7c1d7122be13009a28d66977149,1,0,-19,19,48.28,1,48.28,0,0,5,1,0.3478713176984353,0
1b74651a2ec8ee2d9e115d444f07f019,1,0,-16,16,37.25,1,37.25,0,0,11,1,0.33982380489692765,0
0942763b4318676d85b3185d80f57cd3,1,1,5,5,267.18,1,267.18,0,0,9,3,0.760452852071805,1
27de70aab873d2512659020719964c2a,1,0,-13,13,63.04,1,63.04,0,0,5,3,0.38744094614886676,0
816f324de6dab02dd379c72216ba5bff,1,0,-7,7,86.42,1,86.42,0,0,5,3,0.42011787299510445,0
2dedcbba76be1566c5b983e07348d75f,1,0,-15,15,63.65,1,63.65,0,0,1,1,0.3841449746729185,0
b6bcf1e42609f309233f2b9deeff6b61,1,0,-11,11,63.5,2,31.75,0,0,9,2,0.5579996799157111,0
3955f590b7e19ddd367c089f1268bc17,1,0,-4,4,316.0,1,316.0,0,0,5,4,0.4522713702995227,0
70ed892da9da5db41406428e9d9ced49,1,0,-15,15,60.54,2,30.27,0,0,5,0,0.5433791047615589,0
2711a938db643b3f0b62ee2c8a2784aa,1,0,-10,10,59.1,1,59.1,0,0,12,4,0.3797458336674734,0
878d8b6c3b9905f2eb5fe9d390c4c7db,1,1,8,8,46.15,1,46.15,1,1,1,6,0.8780402069104034,1
b5218d83b7c9bd571babdb7edffe6e02,1,0,-8,8,62.370000000000005,1,62.370000000000005,0,0,3,2,0.4172079624576747,0
6e64502497aa34a598438ee5cdbcaea2,1,0,-25,25,48.870000000000005,1,48.870000000000005,0,0,6,2,0.31916529553373174,0
fd248e3e14c80dc42d16e6d75bd4666d,1,0,-29,29,207.4,1,207.4,0,0,6,6,0.3230535544908692,0
b0e3741786fa0967a1df53f4f0565013,1,0,-22,22,155.64,3,51.88,0,0,11,5,0.6870123493613041,1
3ff79cc8f927df012dd6b1b823632745,1,0,-7,7,104.56,1,104.56,0,0,2,5,0.4420592162757301,0
8d8643b7344d206920590efda8cc5cb7,1,0,-2,2,316.85,1,316.85,1,1,2,6,0.4511385915080686,0
fa89b2c9bc90956a517714880dfeb6ac,1,0,-17,17,110.0,1,110.0,0,0,4,2,0.36878437428545313,0
3c71011c33cf4ba95d18787bdc0e94d3,1,0,-5,5,3042.36,1,3042.36,0,0,3,0,0.5761233175295251,0
5d7f0dc1e401127edfe8b79e174a52c8,1,0,-19,19,67.92,1,67.92,0,0,10,4,0.34246330557914856,0
64aa186c83c16e6eb70b837e8b86717f,1,1,-4,4,36.96,1,36.96,0,0,4,0,0.4243540951808261,0
e6eea6fed0b356b11cf7e35f76320b03,1,1,-5,5,159.61999999999998,2,79.80999999999999,0,0,8,2,0.6048782476296242,1
e907b2e33705c695c9086a8e3ba8be42,1,0,-21,21,31.69,1,31.69,0,0,7,1,0.32994214300398683,0
d24c7346d4b0d3dca97138e03ef34ffa,1,0,-31,31,53.27,1,53.27,0,0,1,6,0.3246089455115903,0
d9e98b1f6961932f22bf340d0153bbad,1,0,-22,22,254.33,1,254.33,0,0,10,2,0.3283057439247156,0
886ceeb29f5b123632b0f6149a1ed4bf,1,0,-27,27,43.3,1,43.3,0,0,6,2,0.30950852597336337,0
cd49c5c6f772ac87200f116a7a5499e5,1,0,-15,15,116.43,1,116.43,0,0,3,2,0.38320473388915666,0
0606be58306f48924f5b44a39cfab9ec,1,0,-28,28,52.04,1,52.04,0,0,6,3,0.3091059042250566,0
1d67293aa79feef7aac612621d710869,1,0,-28,28,100.37,1,100.37,0,0,6,1,0.30350062583553233,0
6582cf66806f42b2efd341d44fb384f4,1,0,-3,3,180.19,1,180.19,0,0,6,3,0.4422118920456667,0
f54752d5e157d03feb75bb1320f30ac2,1,1,-15,15,38.63,1,38.63,0,0,5,3,0.3759537781855506,0
eea58982d534991bfd7f844e9ff0e28f,1,0,-7,7,157.4,1,157.4,0,0,3,5,0.44067035563550644,0
acb7c1bc62f008647045477f214b5dcc,1,0,-21,21,55.0,1,55.0,0,0,6,4,0.34689427125694516,0
fe46aba4a014e5b994e190a8b8ca18e7,1,0,-26,26,78.96,2,39.48,0,0,8,2,0.4823425161666004,0
425db79ac88bce97ec9884db3be0e019,1,0,-14,14,109.9,1,109.9,0,0,5,5,0.39317488303389114,0
38ac62af1b354671501c9bbfc55bf187,1,1,-17,17,286.88,1,286.88,0,0,2,4,0.393686696792857,0
94794614f3ec5140fca46b21fd72e208,1,0,-8,8,193.69,1,193.69,0,0,5,2,0.4157496461540536,0
c14178abafd6865eecec624f9dcc8e4d,1,1,-5,5,136.16,1,136.16,0,0,8,5,0.4300720658085943,0
09dd119f5cafd6888b0e67ebcff86a45,1,0,7,7,51.09,1,51.09,0,0,11,6,0.8420630627723483,1
3ab9a6bf4d756738db47d0878cdfcf5b,1,0,-8,8,60.8,2,30.4,0,0,9,3,0.5782084542481571,0
7419b5c76392ae15b6fcf52012eb6d47,1,0,-4,4,31.68,1,31.68,0,0,11,5,0.4180872380955396,0
c9eadde41242e71dd70ad3fb033940eb,1,0,-22,22,62.39,1,62.39,0,0,6,1,0.33015347914235765,0
75bd7a3255b9a2efed8a2673eb31f2b3,1,0,-15,15,90.6,2,45.3,0,0,7,6,0.5656370607247122,0
318850f283b818e0b9302fdc7d811fde,1,1,-13,13,291.57000000000005,3,97.19,0,0,5,0,0.7440155740195276,1
a5739097eb2ca76c5777ee5c16b5d3c0,1,0,-7,7,724.69,1,724.69,0,0,3,3,0.4605185490057258,0
d2ed4eefadea4e4e8294cca0006e39f7,1,0,-18,18,112.71,1,112.71,0,0,3,6,0.38470686067944404,0
e138a14b6a413d7a17ff420a130b2759,1,0,-17,17,408.9,2,204.45,0,0,4,2,0.585961272473723,0
95b02752714c6c5c8aab8570ab649d52,1,0,-11,11,48.61,1,48.61,0,0,4,2,0.3967440155105331,0
fe627312004674a9606716ab2feada47,1,0,-14,14,124.74,1,124.74,0,0,7,4,0.38176620983475085,0
20171528a2535a40459caa7c39ff4234,1,0,-8,8,72.39,1,72.39,0,0,3,4,0.4265642396192898,0
8f36df2bc6e5ad22c4b9a86b42da5cd6,1,0,-22,22,163.69,1,163.69,0,0,6,6,0.35527618507329134,0
c3297de5d87bdb1364601547517e83b0,1,0,-9,9,35.14,1,35.14,0,0,7,2,0.39469884428946894,0
e2b7031b8151dd5de69d77a161b19c44,1,0,-7,7,162.55,1,162.55,0,0,2,1,0.42714452698306227,0
c62449227473f63a96e42cec192ec143,1,1,-12,12,55.69,1,55.69,0,0,12,3,0.3651353481139484,0
310e89c32f0c576eb9e50723c1c23e19,1,0,-17,17,359.3,1,359.3,0,0,5,5,0.38977262344446817,0
ed0800d9508fd0139f95a3934a4802aa,1,0,-6,6,39.99,1,39.99,0,0,8,0,0.39797734161578685,0
